recency,frequency,monetary,monetary_percentile_adj,recency_percentile_adj,frequency_percentile_adj,rfm_class,detail_cust_title
4,4,1581.0500000000002,2,3,1,123,Recent Customer
80,5,3655.39,2,2,1,122,High Risk Customer
37,5,2535.9799999999996,2,2,1,122,High Risk Customer
22,5,3216.13,2,3,1,123,Recent Customer
297,1,690.49,1,1,1,111,Lost Customer
134,8,6881.080000000002,3,2,2,232,Potential Customer
59,2,987.8200000000002,1,2,1,112,High Risk Customer
16,4,2504.2799999999997,2,3,1,123,Recent Customer
0,7,5058.900000000001,3,3,2,233,Very Loyal
278,6,2969.0400000000004,2,1,2,221,Loosing Customer
19,6,3092.1400000000003,2,3,2,223,Loyal Customer
9,11,5817.44,3,3,3,333,Platinum Customer
76,3,3199.1000000000004,2,2,1,122,High Risk Customer
69,5,3476.2299999999996,2,2,1,122,High Risk Customer
2,8,6520.130000000001,3,3,2,233,Very Loyal
46,4,2199.04,2,2,1,122,High Risk Customer
301,1,15.080000000000005,1,1,1,111,Lost Customer
0,5,3649.71,2,3,1,123,Recent Customer
62,4,2826.8900000000003,2,2,1,122,High Risk Customer
19,8,5246.609999999999,3,3,2,233,Very Loyal
64,11,4920.72,2,2,3,322,Potential Customer
58,6,1521.43,2,2,2,222,Potential Customer
30,5,2747.5699999999997,2,3,1,123,Recent Customer
15,6,3936.4400000000005,2,3,2,223,Loyal Customer
42,5,1929.7800000000002,2,2,1,122,High Risk Customer
20,5,2658.49,2,3,1,123,Recent Customer
20,5,2547.0099999999998,2,3,1,123,Recent Customer
78,10,4236.21,2,2,2,222,Potential Customer
39,2,124.78999999999999,1,2,1,112,High Risk Customer
40,5,3473.13,2,2,1,122,High Risk Customer
16,5,4311.99,2,3,1,123,Recent Customer
67,3,953.15,1,2,1,112,High Risk Customer
24,5,2221.5,2,3,1,123,Recent Customer
51,5,3121.04,2,2,1,122,High Risk Customer
65,4,1705.3899999999999,2,2,1,122,High Risk Customer
54,6,2082.46,2,2,2,222,Potential Customer
58,6,2561.12,2,2,2,222,Potential Customer
1,7,4892.17,2,3,2,223,Loyal Customer
20,2,1924.03,2,3,1,123,Recent Customer
87,4,1213.31,2,2,1,122,High Risk Customer
151,4,3633.9500000000003,2,2,1,122,High Risk Customer
22,7,2464.61,2,3,2,223,Loyal Customer
137,10,2739.5000000000005,2,2,2,222,Potential Customer
96,3,324.77999999999986,1,2,1,112,High Risk Customer
115,5,2791.6000000000004,2,2,1,122,High Risk Customer
31,7,2986.959999999999,2,2,2,222,Potential Customer
45,5,3028.2000000000003,2,2,1,122,High Risk Customer
29,13,10422.039999999999,4,3,3,343,Platinum Customer
56,8,3782.7900000000004,2,2,2,222,Potential Customer
40,4,2068.3,2,2,1,122,High Risk Customer
18,4,2083.26,2,3,1,123,Recent Customer
22,8,3445.49,2,3,2,223,Loyal Customer
36,5,3159.58,2,2,1,122,High Risk Customer
5,6,2799.26,2,3,2,223,Loyal Customer
191,5,1911.08,2,1,1,121,Lost Customer
73,8,2428.32,2,2,2,222,Potential Customer
3,7,3582.6899999999996,2,3,2,223,Loyal Customer
74,6,5824.4800000000005,3,2,2,232,Potential Customer
6,8,4608.0,2,3,2,223,Loyal Customer
4,4,1912.53,2,3,1,123,Recent Customer
38,6,1163.92,2,2,2,222,Potential Customer
113,6,2364.51,2,2,2,222,Potential Customer
49,4,921.6200000000001,1,2,1,112,High Risk Customer
100,7,2820.79,2,2,2,222,Potential Customer
10,7,3962.0600000000004,2,3,2,223,Loyal Customer
31,5,1367.0,2,2,1,122,High Risk Customer
48,3,1511.5700000000002,2,2,1,122,High Risk Customer
107,5,2978.0399999999995,2,2,1,122,High Risk Customer
129,3,1136.03,2,2,1,122,High Risk Customer
221,5,2496.51,2,1,1,121,Lost Customer
38,6,5796.16,3,2,2,232,Potential Customer
39,6,3138.49,2,2,2,222,Potential Customer
30,7,2839.35,2,3,2,223,Loyal Customer
30,7,2608.46,2,3,2,223,Loyal Customer
182,2,1860.5600000000002,2,1,1,121,Lost Customer
0,5,2464.61,2,3,1,123,Recent Customer
4,5,2799.7000000000007,2,3,1,123,Recent Customer
35,4,1441.0,2,2,1,122,High Risk Customer
37,6,4447.21,2,2,2,222,Potential Customer
97,4,1120.8700000000001,2,2,1,122,High Risk Customer
57,8,4179.51,2,2,2,222,Potential Customer
44,6,4752.7,2,2,2,222,Potential Customer
86,3,558.49,1,2,1,112,High Risk Customer
4,6,1800.7200000000003,2,3,2,223,Loyal Customer
120,5,3473.79,2,2,1,122,High Risk Customer
44,4,2264.1,2,2,1,122,High Risk Customer
82,6,4779.07,2,2,2,222,Potential Customer
29,5,3153.4799999999996,2,3,1,123,Recent Customer
76,6,2672.28,2,2,2,222,Potential Customer
42,7,4078.8199999999997,2,2,2,222,Potential Customer
41,9,4677.6900000000005,2,2,2,222,Potential Customer
31,6,2684.47,2,2,2,222,Potential Customer
44,5,4048.46,2,2,1,122,High Risk Customer
1,4,5034.57,3,3,1,133,Recent Customer
12,8,4285.94,2,3,2,223,Loyal Customer
93,5,2173.3599999999997,2,2,1,122,High Risk Customer
77,7,3395.35,2,2,2,222,Potential Customer
55,4,3399.0199999999995,2,2,1,122,High Risk Customer
20,6,5599.079999999999,3,3,2,233,Very Loyal
63,5,2793.8100000000004,2,2,1,122,High Risk Customer
195,5,4829.4,2,1,1,121,Lost Customer
19,10,4222.77,2,3,2,223,Loyal Customer
29,6,4387.16,2,3,2,223,Loyal Customer
247,5,2050.66,2,1,1,121,Lost Customer
54,3,1175.54,2,2,1,122,High Risk Customer
7,5,2633.5,2,3,1,123,Recent Customer
82,8,5318.6900000000005,3,2,2,232,Potential Customer
25,8,3516.78,2,3,2,223,Loyal Customer
54,6,4462.32,2,2,2,222,Potential Customer
18,5,3952.8899999999994,2,3,1,123,Recent Customer
19,5,2201.58,2,3,1,123,Recent Customer
74,1,114.93,1,2,1,112,High Risk Customer
2,5,2095.77,2,3,1,123,Recent Customer
19,5,4073.2,2,3,1,123,Recent Customer
9,7,2586.85,2,3,2,223,Loyal Customer
71,2,119.73,1,2,1,112,High Risk Customer
89,2,808.8499999999999,1,2,1,112,High Risk Customer
65,5,2666.0600000000004,2,2,1,122,High Risk Customer
37,4,3084.76,2,2,1,122,High Risk Customer
26,4,1402.8999999999999,2,3,1,123,Recent Customer
66,6,3847.02,2,2,2,222,Potential Customer
12,9,6036.19,3,3,2,233,Very Loyal
133,4,3253.3799999999997,2,2,1,122,High Risk Customer
51,5,2729.79,2,2,1,122,High Risk Customer
52,9,6167.710000000001,3,2,2,232,Potential Customer
46,10,5463.639999999999,3,2,2,232,Potential Customer
18,8,3669.3600000000006,2,3,2,223,Loyal Customer
22,5,1355.24,2,3,1,123,Recent Customer
73,7,3009.2999999999997,2,2,2,222,Potential Customer
241,3,1731.84,2,1,1,121,Lost Customer
30,7,5772.78,3,3,2,233,Very Loyal
44,4,2417.74,2,2,1,122,High Risk Customer
25,4,4076.1800000000003,2,3,1,123,Recent Customer
162,3,1734.6000000000001,2,2,1,122,High Risk Customer
61,6,4669.3,2,2,2,222,Potential Customer
122,3,1207.08,2,2,1,122,High Risk Customer
95,8,3975.1400000000003,2,2,2,222,Potential Customer
90,5,2033.0099999999998,2,2,1,122,High Risk Customer
5,3,2591.33,2,3,1,123,Recent Customer
5,11,6808.179999999999,3,3,3,333,Platinum Customer
28,9,4255.89,2,3,2,223,Loyal Customer
32,5,2127.6400000000003,2,2,1,122,High Risk Customer
77,4,751.3200000000002,1,2,1,112,High Risk Customer
153,2,2056.27,2,2,1,122,High Risk Customer
18,6,3350.1400000000003,2,3,2,223,Loyal Customer
45,6,3713.5199999999995,2,2,2,222,Potential Customer
1,8,3921.0,2,3,2,223,Loyal Customer
91,1,509.97,1,2,1,112,High Risk Customer
121,4,2242.33,2,2,1,122,High Risk Customer
63,7,1653.0199999999998,2,2,2,222,Potential Customer
28,10,6022.119999999999,3,3,2,233,Very Loyal
106,8,3707.7000000000003,2,2,2,222,Potential Customer
0,10,5925.74,3,3,2,233,Very Loyal
64,5,1831.51,2,2,1,122,High Risk Customer
136,5,2294.25,2,2,1,122,High Risk Customer
22,7,3302.8199999999997,2,3,2,223,Loyal Customer
102,5,2340.7199999999993,2,2,1,122,High Risk Customer
174,5,3180.6400000000003,2,2,1,122,High Risk Customer
74,6,2109.2799999999997,2,2,2,222,Potential Customer
32,5,1243.6499999999999,2,2,1,122,High Risk Customer
138,5,2119.4300000000003,2,2,1,122,High Risk Customer
203,4,1535.84,2,1,1,121,Lost Customer
29,6,3128.74,2,3,2,223,Loyal Customer
39,2,1447.98,2,2,1,122,High Risk Customer
14,6,3864.46,2,3,2,223,Loyal Customer
4,2,308.78000000000003,1,3,1,113,Recent Customer
83,11,4324.39,2,2,3,322,Potential Customer
10,5,2616.7999999999997,2,3,1,123,Recent Customer
149,4,1541.1600000000003,2,2,1,122,High Risk Customer
98,6,5577.060000000001,3,2,2,232,Potential Customer
15,9,4489.09,2,3,2,223,Loyal Customer
2,2,1820.5700000000002,2,3,1,123,Recent Customer
72,6,2341.29,2,2,2,222,Potential Customer
115,5,1340.1099999999997,2,2,1,122,High Risk Customer
9,6,1766.48,2,3,2,223,Loyal Customer
63,3,2399.59,2,2,1,122,High Risk Customer
97,3,1802.9,2,2,1,122,High Risk Customer
108,4,1804.8799999999999,2,2,1,122,High Risk Customer
66,3,2667.1400000000003,2,2,1,122,High Risk Customer
55,9,8321.810000000001,3,2,2,232,Potential Customer
136,7,4233.2,2,2,2,222,Potential Customer
21,5,4416.71,2,3,1,123,Recent Customer
57,4,993.9200000000001,1,2,1,112,High Risk Customer
17,1,299.27,1,3,1,113,Recent Customer
72,10,4946.67,2,2,2,222,Potential Customer
68,3,272.7900000000002,1,2,1,112,High Risk Customer
5,6,5135.0,3,3,2,233,Very Loyal
1,7,1770.3599999999997,2,3,2,223,Loyal Customer
36,4,1625.4399999999998,2,2,1,122,High Risk Customer
2,8,7228.799999999999,3,3,2,233,Very Loyal
148,4,1914.1000000000004,2,2,1,122,High Risk Customer
5,6,2779.5800000000004,2,3,2,223,Loyal Customer
71,5,2358.99,2,2,1,122,High Risk Customer
3,4,2515.14,2,3,1,123,Recent Customer
50,5,1152.36,2,2,1,122,High Risk Customer
64,8,4401.92,2,2,2,222,Potential Customer
29,6,4297.849999999999,2,3,2,223,Loyal Customer
31,6,2265.96,2,2,2,222,Potential Customer
16,4,1770.2600000000002,2,3,1,123,Recent Customer
54,7,2438.45,2,2,2,222,Potential Customer
27,8,5549.589999999999,3,3,2,233,Very Loyal
117,6,2193.04,2,2,2,222,Potential Customer
79,7,5924.549999999999,3,2,2,232,Potential Customer
25,3,2491.47,2,3,1,123,Recent Customer
9,4,2972.3399999999997,2,3,1,123,Recent Customer
10,3,1837.75,2,3,1,123,Recent Customer
17,2,815.9499999999999,1,3,1,113,Recent Customer
108,6,2644.4399999999996,2,2,2,222,Potential Customer
166,5,2379.5699999999997,2,2,1,122,High Risk Customer
189,4,1430.28,2,1,1,121,Lost Customer
80,3,2193.81,2,2,1,122,High Risk Customer
93,6,3728.88,2,2,2,222,Potential Customer
4,4,2755.1099999999997,2,3,1,123,Recent Customer
13,7,3847.65,2,3,2,223,Loyal Customer
256,4,2045.8400000000001,2,1,1,121,Lost Customer
52,3,1648.32,2,2,1,122,High Risk Customer
127,6,3147.3300000000004,2,2,2,222,Potential Customer
51,7,4955.25,2,2,2,222,Potential Customer
144,6,1785.8600000000001,2,2,2,222,Potential Customer
